HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,query,query_id,description,narrative,document_url,document_id,gold_standard,user_feedback,user_rationale,user_relevance,Approve,Reject
3MG8450X2OIHPN2AX6UHHXN9LA4UPU,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,374TNBHA8C3MTSLOXMBX87EGNLGYQW,AK7U41KDD6VJQ,Approved,Sun Feb 14 13:00:54 PST 2016,Sun Feb 14 13:18:31 PST 2016,Sun Feb 14 19:18:31 PST 2016,Sun Feb 14 16:31:26 PST 2016,,,1057,100% (18/18),100% (18/18),100% (18/18),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://all-creatures.org/wm/adopt.html,clueweb09-en0000-42-06598,0,Yes I Enjoyed Doing This,This URL is definitely relevant to the query because it is a primary source to dogs for adoption.This URL Provide A Special Section For Adoption.,3,,
3MG8450X2OIHPN2AX6UHHXN9LA4UPU,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3G0WWMR1UWSSHTHAQK2MRRG9J1DQNZ,A3BP890CXV4UMN,Approved,Sun Feb 14 13:18:15 PST 2016,Sun Feb 14 13:18:45 PST 2016,Sun Feb 14 19:18:45 PST 2016,Sun Feb 14 16:31:26 PST 2016,,,30,100% (5/5),100% (5/5),100% (5/5),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://all-creatures.org/wm/adopt.html,clueweb09-en0000-42-06598,0,{},"Formerly Wings of Mercy Animal Rescue
Spreading Compassion through:
Rescue, Education, Activism
A 501(c)3 Non-Profit Organization

For Adoption",2,,
3MG8450X2OIHPN2AX6UHHXN9LA4UPU,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3JAOYWH7VJCW1UX3X5BLS4MV47FL9E,A2OS0VCSQLU3HE,Submitted,Sun Feb 14 17:04:53 PST 2016,Sun Feb 14 17:17:29 PST 2016,Sun Feb 14 23:17:29 PST 2016,,,,756,0% (0/0),0% (0/0),0% (0/0),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://all-creatures.org/wm/adopt.html,clueweb09-en0000-42-06598,0,{},"Rooterville, A Sanctuary Inc. is home to more than 120 pigs, 4 dogs, 50 chickens, 9 turkeys and 3 cats. We work through a network of hundreds of other rescues and sanctuaries across the country to rescue, spay/neuter, adopt and transport rescued animals.",3,,
3MG8450X2OIHPN2AX6UHHXN9LA4UPU,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3N2BF7Y2VR29MIX7VT0S5YZ8NO5MHX,ABF3ITT2M64ZM,Approved,Sun Feb 14 12:48:13 PST 2016,Sun Feb 14 12:54:41 PST 2016,Sun Feb 14 18:54:41 PST 2016,Sun Feb 14 16:31:26 PST 2016,,,388,100% (9/9),100% (9/9),100% (9/9),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://all-creatures.org/wm/adopt.html,clueweb09-en0000-42-06598,0,I REALLY DID ENJOY THIS HIT.  I HAD NEVER TRIED ONE OF THESE BEFORE AND IT WAS ENTERTAINING AND EASY.,"It’s true, pigs need and desire love and affection. So often misunderstood and scorned by humans, pigs are actually the most intelligent of domesticated animals, much more so than traditional pet animals such as dogs and cats. “Pigs need love too!” from “BABE”, our favorite movie!  If you are interested in giving this special piggy a loving home, please contact Elaine at piggyparade@aol.com.",0,,
3MG8450X2OIHPN2AX6UHHXN9LA4UPU,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3OSWBBLG1F534ER9N4JBPU08210DX5,A1YJKLVJW1FE33,Approved,Sun Feb 14 14:33:27 PST 2016,Sun Feb 14 14:34:22 PST 2016,Sun Feb 14 20:34:22 PST 2016,Sun Feb 14 16:31:26 PST 2016,,,55,100% (95/95),100% (16/16),100% (16/16),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://all-creatures.org/wm/adopt.html,clueweb09-en0000-42-06598,0,{},"Rooterville, A Sanctuary Inc. is home to more than 120 pigs, 4 dogs, 50 chickens, 9 turkeys and 3 cats. We are dedicated to rescuing animals in need and working with other sanctuaries that take in rescued animals, particularly Pot Bellied Pigs (PBPs).",0,,
3MG8450X2OIHPN2AX6UHHXN9LA4UPU,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3WETL7AQWUGWK352O9U4K2NCIO035K,A17LSINELZPCMD,Approved,Sun Feb 14 13:48:34 PST 2016,Sun Feb 14 13:49:09 PST 2016,Sun Feb 14 19:49:09 PST 2016,Sun Feb 14 16:31:26 PST 2016,,,35,100% (17/17),100% (17/17),100% (17/17),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://all-creatures.org/wm/adopt.html,clueweb09-en0000-42-06598,0,Yes.,"Formerly Wings of Mercy Animal Rescue
Spreading Compassion through: 
Rescue, Education, Activism
A 501(c)3 Non-Profit Organization

For Adoption",2,,
3S37Y8CWI888SY5WUMHUWNXBFUJ4WC,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,32RIADZISTCI81MH0JCVNIPAA9A4SG,A1HV2V9M87ZTM9,Submitted,Sun Feb 14 17:26:27 PST 2016,Sun Feb 14 17:28:06 PST 2016,Sun Feb 14 23:28:06 PST 2016,,,,99,100% (26/26),100% (26/26),0% (0/0),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://cork.gumtree.ie/cork/25/32724725.html,clueweb09-en0001-03-10515,0,{},"Cars and Vehicles
cars
car parts & accessories
campervans & caravans
vans, trucks & trailers
motorbikes & scooters
motorbike parts & accessories
boats & water sports
other vehicles",0,,
3S37Y8CWI888SY5WUMHUWNXBFUJ4WC,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,39L1G8WVWRZXWL4JNMSSHCAV68U311,ABF3ITT2M64ZM,Approved,Sun Feb 14 13:08:17 PST 2016,Sun Feb 14 13:10:45 PST 2016,Sun Feb 14 19:10:45 PST 2016,Sun Feb 14 16:31:27 PST 2016,,,148,100% (9/9),100% (9/9),100% (9/9),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://cork.gumtree.ie/cork/25/32724725.html,clueweb09-en0001-03-10515,0,{},Rottweiler cross jack russell pup free to good home. Lovely looking pup very friendly great with kids . has all shots got from my vet.,1,,
3S37Y8CWI888SY5WUMHUWNXBFUJ4WC,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3FIUS151DWAVUC6A0KKF7T3AC2HGGL,AC8FP6TWJOR9E,Approved,Sun Feb 14 12:56:43 PST 2016,Sun Feb 14 12:59:07 PST 2016,Sun Feb 14 18:59:07 PST 2016,Sun Feb 14 16:31:28 PST 2016,,,144,100% (7/7),100% (7/7),100% (7/7),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://cork.gumtree.ie/cork/25/32724725.html,clueweb09-en0001-03-10515,0,{},"This webpage is not available

ERR_CONNECTION_TIMED_OUT.

I tried this URL multiple times in two different browsers.",-1,,
3S37Y8CWI888SY5WUMHUWNXBFUJ4WC,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3IJXV6UZ1YR0FTLJ6JEUR9UXTOLIRC,A3BP890CXV4UMN,Approved,Sun Feb 14 13:13:55 PST 2016,Sun Feb 14 13:15:51 PST 2016,Sun Feb 14 19:15:51 PST 2016,Sun Feb 14 16:31:28 PST 2016,,,116,100% (5/5),100% (5/5),100% (5/5),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://cork.gumtree.ie/cork/25/32724725.html,clueweb09-en0001-03-10515,0,I did enjoy this.Thank you and I hope theres more HITS in the near future,"Website For Dogs For Sale‎
www.searchall.com/Search+The+Web‎
Search for Website For Dogs For Sale‎ w/ 100's of Results at SearchAll!",0,,
3S37Y8CWI888SY5WUMHUWNXBFUJ4WC,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3JZQSN0I3RIPGCAFP0EXP83YBONFGT,A2OS0VCSQLU3HE,Submitted,Sun Feb 14 17:05:01 PST 2016,Sun Feb 14 17:20:04 PST 2016,Sun Feb 14 23:20:04 PST 2016,,,,903,0% (0/0),0% (0/0),0% (0/0),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://cork.gumtree.ie/cork/25/32724725.html,clueweb09-en0001-03-10515,0,"The link redirected to the home page, but I found the information at http://www.gumtree.ie/s-dogs-puppies/v1c8020p1","We are looking for a free pet puppy or dog we would be happy to give it a very good home.
Stunning Bulldogs puppies available for sale to 5 star homes.",2,,
3S37Y8CWI888SY5WUMHUWNXBFUJ4WC,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3L2IS5HSFBQK9MOR7TMR1SDYMMJUN8,A17LSINELZPCMD,Approved,Sun Feb 14 13:39:09 PST 2016,Sun Feb 14 13:40:39 PST 2016,Sun Feb 14 19:40:39 PST 2016,Sun Feb 14 16:31:28 PST 2016,,,90,100% (17/17),100% (17/17),100% (17/17),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://cork.gumtree.ie/cork/25/32724725.html,clueweb09-en0001-03-10515,0,Yes.,The text did not help me with my decision,0,,
3S37Y8CWI888SY5WUMHUWNXBFUJ4WC,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3OONKJ5DKDRNV8FX8H59BRLFNBGBOM,AK7U41KDD6VJQ,Approved,Sun Feb 14 13:00:51 PST 2016,Sun Feb 14 13:13:37 PST 2016,Sun Feb 14 19:13:37 PST 2016,Sun Feb 14 16:31:28 PST 2016,,,766,100% (18/18),100% (18/18),100% (18/18),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://cork.gumtree.ie/cork/25/32724725.html,clueweb09-en0001-03-10515,0,Yes I Enjoyed Doing This,This page contains a fair bit of information about dogs for adoption as this page has a section to show classified ads related to dogs & puppies but no direct information about  adopting a dog is provided..,2,,
3S37Y8CWI888SY5WUMHUWNXBFUJ4WC,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3WLEIWSYHPPJFETELBH8QPLAHJP2HN,AULI5BTCUDNG8,Approved,Sun Feb 14 12:42:56 PST 2016,Sun Feb 14 12:45:27 PST 2016,Sun Feb 14 18:45:27 PST 2016,Sun Feb 14 16:31:28 PST 2016,,,151,100% (4/4),100% (4/4),100% (4/4),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://cork.gumtree.ie/cork/25/32724725.html,clueweb09-en0001-03-10515,0,yes,"Wanted: Boxer Puppy For Adoption
Looking for a Boxer puppy for family home that is good with children. Preferably 16 weeks or under. If anyone has one fo…

NOTE: this is a webpage like craiglist,backpage etc, which list things like pet adoption",2,,
38DCH97KHHATBJSVLK5SA0489QSJQE,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,30ZX6P7VF93F6KO49BKT221PUBVJ2B,A17LSINELZPCMD,Approved,Sun Feb 14 13:41:55 PST 2016,Sun Feb 14 13:43:15 PST 2016,Sun Feb 14 19:43:15 PST 2016,Sun Feb 14 16:31:24 PST 2016,,,80,100% (17/17),100% (17/17),100% (17/17),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,Yes.,"Friends, we need your help to spread
the word about animal rescue and
adoption. We would love for you to educate others on the importance of adopting an animal if they’re looking for a pet. We hope that you will tell your family and friends
that if they would like to add a furry friend
to their family to come and see us at HST.
 
We have so many little superstars that are just waiting for a “furever” family!",3,,
38DCH97KHHATBJSVLK5SA0489QSJQE,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,32Z9ZLUT1MSXMLIJ89F5X2ODIOLOHF,AC8FP6TWJOR9E,Approved,Sun Feb 14 13:04:30 PST 2016,Sun Feb 14 13:06:59 PST 2016,Sun Feb 14 19:06:59 PST 2016,Sun Feb 14 16:31:24 PST 2016,,,149,100% (7/7),100% (7/7),100% (7/7),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,{},"​We invite you to browse our pets that are available for adoption on this website or visit our facilities in person.

Friends, we need your help to spread the word about animal rescue and adoption. 

We would love for you to educate others on the importance of adopting an animal if they’re looking for a pet.",3,,
38DCH97KHHATBJSVLK5SA0489QSJQE,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3H7XDTSHKDZRRYWAFPOXTWPY6RAGWP,A1YJKLVJW1FE33,Approved,Sun Feb 14 14:30:50 PST 2016,Sun Feb 14 14:31:24 PST 2016,Sun Feb 14 20:31:24 PST 2016,Sun Feb 14 16:31:24 PST 2016,,,34,100% (95/95),100% (16/16),100% (16/16),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,{},"We invite you to browse our pets that are available for adoption on this website or visit our facilities in person.  We always encourage people to visit in person with a dog or cat before applying to adopt them.  If you have concerns if a certain pet you are interested in will get along with any existing pets you may have, you are welcome to make an appointment to bring your pet to visit and have a meet and greet.",3,,
38DCH97KHHATBJSVLK5SA0489QSJQE,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3J2UYBXQQMKWMF6JA5MQAA35B8W60F,A2OS0VCSQLU3HE,Submitted,Sun Feb 14 17:04:45 PST 2016,Sun Feb 14 17:15:44 PST 2016,Sun Feb 14 23:15:44 PST 2016,,,,659,0% (0/0),0% (0/0),0% (0/0),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,,​We invite you to browse our pets that are available for adoption on this website or visit our facilities in person. Once you are ready to commit to the adoption of one of our pets you will need to complete an Adoption Application.,3,,
38DCH97KHHATBJSVLK5SA0489QSJQE,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3MTMREQS4WQQH7J7TPWNXAEV8VUWAO,AK7U41KDD6VJQ,Approved,Sun Feb 14 13:01:18 PST 2016,Sun Feb 14 13:32:54 PST 2016,Sun Feb 14 19:32:54 PST 2016,Sun Feb 14 16:31:24 PST 2016,,,1896,100% (18/18),100% (18/18),100% (18/18),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,Yes I Enjoyed Doing This,"This URL Provide information about dogs for adoption.
Friends, we need your help to spread
the word about animal rescue and
adoption. We would love for you to educate others on the importance of adopting an animal if they’re looking for a pet. We hope that you will tell your family and friends
that if they would like to add a furry friend
to their family to come and see us at HST.",3,,
38DCH97KHHATBJSVLK5SA0489QSJQE,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Sun Feb 14 12:38:54 PST 2016,8,BatchId:2269341;,3600,21600,Mon Feb 22 12:38:54 PST 2016,,,3QJOXOW4XKZX28655SSMKV2VV9LMER,A1HV2V9M87ZTM9,Submitted,Sun Feb 14 17:23:03 PST 2016,Sun Feb 14 17:24:57 PST 2016,Sun Feb 14 23:24:57 PST 2016,,,,114,100% (26/26),100% (26/26),0% (0/0),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,{},We invite you to browse our pets that are available for adoption on this website or visit our facilities in person.,3,,
